url,publication_id,title,year,kilometers,currency,price
https://auto.mercadolibre.com.ar/MLA-1481085119-fiat-cronos-13-precision-cvt-_JM#polycard_client=search-nordic&position=1&search_layout=grid&type=item&tracking_id=abedda14-3999-464e-9e8b-44a44f0c0a69,1481085119,Fiat Cronos 1.3 Precision Cvt,2024,0,$,26100029
https://auto.mercadolibre.com.ar/MLA-1481124129-fiat-cronos-13-gse-drive-pack-conectividad-_JM#polycard_client=search-nordic&position=2&search_layout=grid&type=item&tracking_id=abedda14-3999-464e-9e8b-44a44f0c0a69,1481124129,Fiat Cronos 1.3 Gse Drive Pack Plus Cvt,2024,0,$,24500039
https://auto.mercadolibre.com.ar/MLA-1481162703-fiat-cronos-13-precision-cvt-_JM#polycard_client=search-nordic&position=3&search_layout=grid&type=item&tracking_id=abedda14-3999-464e-9e8b-44a44f0c0a69,1481162703,Fiat Cronos 1.3 Precision Cvt,2024,0,$,26100028
https://auto.mercadolibre.com.ar/MLA-1481033057-cronos-like-13-gse-my23-_JM#polycard_client=search-nordic&position=4&search_layout=grid&type=item&tracking_id=abedda14-3999-464e-9e8b-44a44f0c0a69,1481033057,Fiat Cronos 1.3 Attractive Mt,2023,0,$,21098024
https://auto.mercadolibre.com.ar/MLA-1481123789-fiat-cronos-13-gse-drive-pack-conectividad-_JM#polycard_client=search-nordic&position=5&search_layout=grid&type=item&tracking_id=abedda14-3999-464e-9e8b-44a44f0c0a69,1481123789,Fiat Cronos 1.3 Gse Drive Pack Plus Cvt,2024,0,$,24500038
https://auto.mercadolibre.com.ar/MLA-2026187470-cronos-like-13-gse-my23-_JM#polycard_client=search-nordic&position=6&search_layout=grid&type=item&tracking_id=abedda14-3999-464e-9e8b-44a44f0c0a69,2026187470,Fiat Cronos 1.3 Attractive Mt,2023,0,$,21098023
https://auto.mercadolibre.com.ar/MLA-2026592146-fiat-cronos-13-precision-cvt-_JM#polycard_client=search-nordic&position=7&search_layout=grid&type=item&tracking_id=abedda14-3999-464e-9e8b-44a44f0c0a69,2026592146,Fiat Cronos 1.3 Precision Cvt,2024,0,$,26100027
https://auto.mercadolibre.com.ar/MLA-2026070358-fiat-cronos-13-gse-drive-pack-conectividad-_JM#polycard_client=search-nordic&position=8&search_layout=grid&type=item&tracking_id=abedda14-3999-464e-9e8b-44a44f0c0a69,2026070358,Fiat Cronos 1.3 Gse Drive Pack Plus Cvt,2024,0,$,24500037
https://auto.mercadolibre.com.ar/MLA-1481045597-cronos-like-13-gse-my23-_JM#polycard_client=search-nordic&position=9&search_layout=grid&type=item&tracking_id=abedda14-3999-464e-9e8b-44a44f0c0a69,1481045597,Fiat Cronos 1.3 Attractive Mt,2023,0,$,21098022
https://auto.mercadolibre.com.ar/MLA-2026070190-fiat-cronos-13-precision-cvt-_JM#polycard_client=search-nordic&position=10&search_layout=grid&type=item&tracking_id=abedda14-3999-464e-9e8b-44a44f0c0a69,2026070190,Fiat Cronos 1.3 Precision Cvt,2024,0,$,26100026
https://auto.mercadolibre.com.ar/MLA-2026238790-fiat-cronos-13-gse-drive-pack-conectividad-_JM#polycard_client=search-nordic&position=11&search_layout=grid&type=item&tracking_id=abedda14-3999-464e-9e8b-44a44f0c0a69,2026238790,Fiat Cronos 1.3 Gse Drive Pack Plus Cvt,2024,0,$,24500036
https://auto.mercadolibre.com.ar/MLA-2026122142-cronos-like-13-gse-my23-_JM#polycard_client=search-nordic&position=12&search_layout=grid&type=item&tracking_id=abedda14-3999-464e-9e8b-44a44f0c0a69,2026122142,Fiat Cronos 1.3 Attractive Mt,2023,0,$,21098021
https://auto.mercadolibre.com.ar/MLA-2026069856-fiat-cronos-13-precision-cvt-_JM#polycard_client=search-nordic&position=13&search_layout=grid&type=item&tracking_id=abedda14-3999-464e-9e8b-44a44f0c0a69,2026069856,Fiat Cronos 1.3 Precision Cvt,2024,0,$,26100025
https://auto.mercadolibre.com.ar/MLA-2026252010-cronos-like-13-gse-my23-_JM#polycard_client=search-nordic&position=14&search_layout=grid&type=item&tracking_id=abedda14-3999-464e-9e8b-44a44f0c0a69,2026252010,Fiat Cronos 1.3 Attractive Mt,2023,0,$,21098020
https://auto.mercadolibre.com.ar/MLA-2026121838-fiat-cronos-13-gse-drive-pack-conectividad-_JM#polycard_client=search-nordic&position=15&search_layout=grid&type=item&tracking_id=abedda14-3999-464e-9e8b-44a44f0c0a69,2026121838,Fiat Cronos 1.3 Gse Drive Pack Plus Cvt,2024,0,$,24500035
https://auto.mercadolibre.com.ar/MLA-2026251898-fiat-cronos-13-gse-drive-pack-conectividad-_JM#polycard_client=search-nordic&position=16&search_layout=grid&type=item&tracking_id=abedda14-3999-464e-9e8b-44a44f0c0a69,2026251898,Fiat Cronos 1.3 Gse Drive Pack Conectividad,2024,0,$,24100034
https://auto.mercadolibre.com.ar/MLA-2026173872-fiat-cronos-13-gse-drive-pack-conectividad-_JM#polycard_client=search-nordic&position=17&search_layout=grid&type=item&tracking_id=abedda14-3999-464e-9e8b-44a44f0c0a69,2026173872,Fiat Cronos 1.3 Gse Drive Pack Conectividad,2024,0,$,24100033
https://auto.mercadolibre.com.ar/MLA-2026160790-fiat-cronos-13-gse-drive-pack-conectividad-_JM#polycard_client=search-nordic&position=18&search_layout=grid&type=item&tracking_id=abedda14-3999-464e-9e8b-44a44f0c0a69,2026160790,Fiat Cronos 1.3 Gse Drive Pack Conectividad,2024,0,$,24100032
https://auto.mercadolibre.com.ar/MLA-2026212712-fiat-cronos-13-gse-drive-pack-conectividad-_JM#polycard_client=search-nordic&position=19&search_layout=grid&type=item&tracking_id=abedda14-3999-464e-9e8b-44a44f0c0a69,2026212712,Fiat Cronos 1.3 Gse Drive Pack Conectividad,2024,0,$,24100031
https://auto.mercadolibre.com.ar/MLA-2026264918-fiat-cronos-13-gse-drive-pack-conectividad-_JM#polycard_client=search-nordic&position=20&search_layout=grid&type=item&tracking_id=abedda14-3999-464e-9e8b-44a44f0c0a69,2026264918,Fiat Cronos 1.3 Gse Drive Pack Conectividad,2024,0,$,24100030
https://auto.mercadolibre.com.ar/MLA-2026316084-fiat-cronos-financialo-permuta-inmediata-trabajo-barato-ms-_JM#polycard_client=search-nordic&position=21&search_layout=grid&type=item&tracking_id=abedda14-3999-464e-9e8b-44a44f0c0a69,2026316084,Fiat Cronos 1.3 Gse Drive Pack Plus,2025,0,US$,18400
https://auto.mercadolibre.com.ar/MLA-2026145946-fiat-cronos-13-drive-cvt-liv-motors-_JM#polycard_client=search-nordic&position=22&search_layout=grid&type=item&tracking_id=abedda14-3999-464e-9e8b-44a44f0c0a69,2026145946,Fiat Cronos 1.3 Drive Cvt,2023,37000,US$,17000
https://auto.mercadolibre.com.ar/MLA-2026106486-fiat-cronos-13-precision-cvt-_JM#polycard_client=search-nordic&position=23&search_layout=grid&type=item&tracking_id=abedda14-3999-464e-9e8b-44a44f0c0a69,2026106486,Fiat Cronos 1.3 Precision Cvt,2024,0,$,26100024
https://auto.mercadolibre.com.ar/MLA-2026066996-fiat-cronos-13-precision-cvt-_JM#polycard_client=search-nordic&position=24&search_layout=grid&type=item&tracking_id=abedda14-3999-464e-9e8b-44a44f0c0a69,2026066996,Fiat Cronos 1.3 Precision Cvt,2024,0,$,26100023
https://auto.mercadolibre.com.ar/MLA-2026079766-fiat-cronos-13-gse-drive-pack-conectividad-_JM#polycard_client=search-nordic&position=25&search_layout=grid&type=item&tracking_id=abedda14-3999-464e-9e8b-44a44f0c0a69,2026079766,Fiat Cronos 1.3 Gse Drive Pack Plus Cvt,2024,0,$,24500034
https://auto.mercadolibre.com.ar/MLA-2026144548-fiat-cronos-13-precision-cvt-_JM#polycard_client=search-nordic&position=26&search_layout=grid&type=item&tracking_id=abedda14-3999-464e-9e8b-44a44f0c0a69,2026144548,Fiat Cronos 1.3 Precision Cvt,2024,0,$,26100022
https://auto.mercadolibre.com.ar/MLA-2026169970-fiat-cronos-13-gse-drive-pack-conectividad-_JM#polycard_client=search-nordic&position=27&search_layout=grid&type=item&tracking_id=abedda14-3999-464e-9e8b-44a44f0c0a69,2026169970,Fiat Cronos 1.3 Gse Drive Pack Plus Cvt,2024,0,$,24500033
https://auto.mercadolibre.com.ar/MLA-2026078662-fiat-cronos-13-precision-cvt-_JM#polycard_client=search-nordic&position=28&search_layout=grid&type=item&tracking_id=abedda14-3999-464e-9e8b-44a44f0c0a69,2026078662,Fiat Cronos 1.3 Precision Cvt,2024,0,$,26100021
https://auto.mercadolibre.com.ar/MLA-2026260752-financio-tasa0-plan-nacional-permuto-por-usado-retira-ya-y-_JM#polycard_client=search-nordic&position=29&search_layout=grid&type=item&tracking_id=abedda14-3999-464e-9e8b-44a44f0c0a69,2026260752,Fiat Cronos 1.3 Gse Drive Pack Plus,2025,0,US$,6500
https://auto.mercadolibre.com.ar/MLA-2026129882-fiat-cronos-13-gse-drive-pack-conectividad-_JM#polycard_client=search-nordic&position=30&search_layout=grid&type=item&tracking_id=abedda14-3999-464e-9e8b-44a44f0c0a69,2026129882,Fiat Cronos 1.3 Gse Drive Pack Plus Cvt,2024,0,$,24500032
https://auto.mercadolibre.com.ar/MLA-2026155824-financio-tasa0-plan-nacional-permuto-por-usado-retira-ya-vc-_JM#polycard_client=search-nordic&position=31&search_layout=grid&type=item&tracking_id=abedda14-3999-464e-9e8b-44a44f0c0a69,2026155824,Fiat Cronos 1.3 Gse Like,2025,0,US$,3000
https://auto.mercadolibre.com.ar/MLA-2026155668-fiat-cronos-13-precision-cvt-_JM#polycard_client=search-nordic&position=32&search_layout=grid&type=item&tracking_id=abedda14-3999-464e-9e8b-44a44f0c0a69,2026155668,Fiat Cronos 1.3 Precision Cvt,2024,0,$,26100020
https://auto.mercadolibre.com.ar/MLA-2026310768-fiat-cronos-13-gse-drive-pack-conectividad-_JM#polycard_client=search-nordic&position=33&search_layout=grid&type=item&tracking_id=abedda14-3999-464e-9e8b-44a44f0c0a69,2026310768,Fiat Cronos 1.3 Gse Drive Pack Plus Cvt,2024,0,$,24500031
https://auto.mercadolibre.com.ar/MLA-2026109748-fiat-cronos-precision-cvt-0km-2025-automatico-precio-full-c9-_JM#polycard_client=search-nordic&position=34&search_layout=grid&type=item&tracking_id=abedda14-3999-464e-9e8b-44a44f0c0a69,2026109748,Fiat Cronos 1.3 Gse Precision Cvt,2025,0,$,19000000
https://auto.mercadolibre.com.ar/MLA-2026174718-fiat-cronos-drive-cvt-automatico-0km-2025-precio-nuevo-c9-_JM#polycard_client=search-nordic&position=35&search_layout=grid&type=item&tracking_id=abedda14-3999-464e-9e8b-44a44f0c0a69,2026174718,Fiat Cronos 1.3 Drive Cvt,2025,0,$,14000000
https://auto.mercadolibre.com.ar/MLA-2026200736-fiat-cronos-drive-0km-2025-manual-precio-nuevo-autos-c9-_JM#polycard_client=search-nordic&position=36&search_layout=grid&type=item&tracking_id=abedda14-3999-464e-9e8b-44a44f0c0a69,2026200736,Fiat Cronos 1.3 Drive Mt,2025,0,$,12000000
https://auto.mercadolibre.com.ar/MLA-2026161696-fiat-cronos-like-0km-2025-manual-precio-nuevo-autos-full-c9-_JM#polycard_client=search-nordic&position=37&search_layout=grid&type=item&tracking_id=abedda14-3999-464e-9e8b-44a44f0c0a69,2026161696,Fiat Cronos 1.3 Gse Like,2025,0,$,19000000
https://auto.mercadolibre.com.ar/MLA-2026161520-fiat-cronos-precio-cuota-usado-permuta-2015-plan-60-meses-m-_JM#polycard_client=search-nordic&position=38&search_layout=grid&type=item&tracking_id=abedda14-3999-464e-9e8b-44a44f0c0a69,2026161520,Fiat Cronos 1.3 Gse Drive Pack Plus,2025,0,US$,5000
https://auto.mercadolibre.com.ar/MLA-2025994688-fiat-cronos-0km-lanzini-river-armani-financia-stock-usado-ib-_JM#polycard_client=search-nordic&position=39&search_layout=grid&type=item&tracking_id=abedda14-3999-464e-9e8b-44a44f0c0a69,2025994688,Fiat Cronos 1.3 Gse Like,2025,0,US$,2500
https://auto.mercadolibre.com.ar/MLA-1480887831-cronos-like-13-gse-my23-_JM#polycard_client=search-nordic&position=40&search_layout=grid&type=item&tracking_id=abedda14-3999-464e-9e8b-44a44f0c0a69,1480887831,Fiat Cronos 1.3 Attractive Mt,2023,0,$,21098019
https://auto.mercadolibre.com.ar/MLA-1480862265-fiat-cronos-automatico-economico-sedan-polo-logan-yaris-ka-f-_JM#polycard_client=search-nordic&position=41&search_layout=grid&type=item&tracking_id=abedda14-3999-464e-9e8b-44a44f0c0a69,1480862265,Fiat Cronos 1.3 Gse Drive Pack Plus Cvt,2025,500,US$,7000
https://auto.mercadolibre.com.ar/MLA-1480861645-cronos-like-13-gse-my23-_JM#polycard_client=search-nordic&position=42&search_layout=grid&type=item&tracking_id=abedda14-3999-464e-9e8b-44a44f0c0a69,1480861645,Fiat Cronos 1.3 Attractive Mt,2023,0,$,21098017
https://auto.mercadolibre.com.ar/MLA-1480886699-fiat-cronos-tomo-usado-2017-2018-2019-2020-2021-2022-2023-ff-_JM#polycard_client=search-nordic&position=43&search_layout=grid&type=item&tracking_id=abedda14-3999-464e-9e8b-44a44f0c0a69,1480886699,Fiat Cronos 1.3 Gse Drive Pack Plus Cvt,2025,0,US$,7500
https://auto.mercadolibre.com.ar/MLA-2025880392-fiat-cronos-financio-tasa0-plan-nacional-permuto-por-usado-f-_JM#polycard_client=search-nordic&position=44&search_layout=grid&type=item&tracking_id=abedda14-3999-464e-9e8b-44a44f0c0a69,2025880392,Fiat Cronos 1.3 Gse Drive Pack Conectividad,2025,500,US$,5000
https://auto.mercadolibre.com.ar/MLA-2025966690-cronos-like-13-gse-my23-_JM#polycard_client=search-nordic&position=45&search_layout=grid&type=item&tracking_id=abedda14-3999-464e-9e8b-44a44f0c0a69,2025966690,Fiat Cronos 1.3 Attractive Mt,2023,0,$,21098016
https://auto.mercadolibre.com.ar/MLA-1480677381-fiat-cronos-13-gse-drive-pack-plus-retira-con-adelanto-gm-_JM#polycard_client=search-nordic&position=46&search_layout=grid&type=item&tracking_id=abedda14-3999-464e-9e8b-44a44f0c0a69,1480677381,Fiat Cronos 1.3 Gse Drive Pack Plus,2025,0,$,11000000
https://auto.mercadolibre.com.ar/MLA-1480749907-fiat-cronos-precision-cvt-0km-2025-automatico-precio-full-l9-_JM#polycard_client=search-nordic&position=47&search_layout=grid&type=item&tracking_id=abedda14-3999-464e-9e8b-44a44f0c0a69,1480749907,Fiat Cronos 1.3 Gse Precision Cvt,2025,0,$,19000000
https://auto.mercadolibre.com.ar/MLA-2025403972-fiat-cronos-drive-0km-2025-manual-precio-nuevo-autos-l9-_JM#polycard_client=search-nordic&position=48&search_layout=grid&type=item&tracking_id=abedda14-3999-464e-9e8b-44a44f0c0a69,2025403972,Fiat Cronos 1.3 Drive Mt,2025,0,$,12000000
https://auto.mercadolibre.com.ar/MLA-2025513000-fiat-cronos-like-0km-2025-manual-precio-nuevo-autos-full-l9-_JM#polycard_client=search-nordic&position=1&search_layout=grid&type=item&tracking_id=923c1c2b-bd9e-4728-9aa4-e866c815b244,2025513000,Fiat Cronos 1.3 Gse Like,2025,0,$,19000000
https://auto.mercadolibre.com.ar/MLA-1480602195-fiat-cronos-13-stile-mt-efectivo-contado-mejor-precio-gm-_JM#polycard_client=search-nordic&position=2&search_layout=grid&type=item&tracking_id=923c1c2b-bd9e-4728-9aa4-e866c815b244,1480602195,Fiat Cronos 1.3 Gse Stile Mt,2025,0,$,15000000
https://auto.mercadolibre.com.ar/MLA-2025345210-fiat-cronos-13-gse-drive-pack-plus-pelota-libre-benfica-mv-_JM#polycard_client=search-nordic&position=3&search_layout=grid&type=item&tracking_id=923c1c2b-bd9e-4728-9aa4-e866c815b244,2025345210,Fiat Cronos 1.3 Gse Drive Pack Plus,2025,0,$,12000000
https://auto.mercadolibre.com.ar/MLA-2025345076-fiat-cronos-tomo-usado-bora-clio-argo-strada-utilitario-y-_JM#polycard_client=search-nordic&position=4&search_layout=grid&type=item&tracking_id=923c1c2b-bd9e-4728-9aa4-e866c815b244,2025345076,Fiat Cronos 1.3 Gse Drive Pack Plus,2025,0,$,15000000
https://auto.mercadolibre.com.ar/MLA-2025253366-fiat-cronos-13-familia-viaje-promo-barato-gol-audi-up-al-_JM#polycard_client=search-nordic&position=5&search_layout=grid&type=item&tracking_id=923c1c2b-bd9e-4728-9aa4-e866c815b244,2025253366,Fiat Cronos 1.3 Gse Like,2025,0,$,20000000
https://auto.mercadolibre.com.ar/MLA-2025201486-fiat-cronos-13-drive-mt-p-_JM#polycard_client=search-nordic&position=6&search_layout=grid&type=item&tracking_id=923c1c2b-bd9e-4728-9aa4-e866c815b244,2025201486,Fiat Cronos 1.3 Drive Mt,2025,0,$,22000000
https://auto.mercadolibre.com.ar/MLA-1480530195-fiat-cronos-13-nuevo-stock-retira-tomo-usado-gol-yaris-al-_JM#polycard_client=search-nordic&position=7&search_layout=grid&type=item&tracking_id=923c1c2b-bd9e-4728-9aa4-e866c815b244,1480530195,Fiat Cronos 1.3 Gse Drive Pack Plus,2025,0,$,22500000
https://auto.mercadolibre.com.ar/MLA-2025213842-fiat-cronos-13-drive-cvt-p-_JM#polycard_client=search-nordic&position=8&search_layout=grid&type=item&tracking_id=923c1c2b-bd9e-4728-9aa4-e866c815b244,2025213842,Fiat Cronos 1.3 Drive Cvt,2025,0,$,20600000
https://auto.mercadolibre.com.ar/MLA-2025200792-fiat-cronos-13-usados-familia-up-cadenero-clio-taxi-al-_JM#polycard_client=search-nordic&position=9&search_layout=grid&type=item&tracking_id=923c1c2b-bd9e-4728-9aa4-e866c815b244,2025200792,Fiat Cronos 1.3 Gse Drive Pack Plus,2025,0,$,20500000
https://auto.mercadolibre.com.ar/MLA-2024919252-fiat-cronos-siena-logan-duna-plan-canje-ahorro-usado-lr--_JM#polycard_client=search-nordic&position=10&search_layout=grid&type=item&tracking_id=923c1c2b-bd9e-4728-9aa4-e866c815b244,2024919252,Fiat Cronos 1.3 Gse Drive Pack Plus,2025,600,US$,3100
https://auto.mercadolibre.com.ar/MLA-1480482553-fiat-cronos-13-gse-drive-_JM#polycard_client=search-nordic&position=11&search_layout=grid&type=item&tracking_id=923c1c2b-bd9e-4728-9aa4-e866c815b244,1480482553,Fiat Cronos 1.3 Gse Drive,2022,42000,$,17989900
https://auto.mercadolibre.com.ar/MLA-1480468417-fiat-cronos-13-gse-drive-pack-plus-cvt-_JM#polycard_client=search-nordic&position=12&search_layout=grid&type=item&tracking_id=923c1c2b-bd9e-4728-9aa4-e866c815b244,1480468417,Fiat Cronos 1.3 Gse Drive Pack Plus Cvt,2025,0,$,22726000
https://auto.mercadolibre.com.ar/MLA-1480490439-fiat-cronos-13-gse-precision-cvt-_JM#polycard_client=search-nordic&position=13&search_layout=grid&type=item&tracking_id=923c1c2b-bd9e-4728-9aa4-e866c815b244,1480490439,Fiat Cronos 1.3 Gse Precision Cvt,2025,0,$,24270000
